r,tau,v
1.3,3.8,0.0037617672484729784
1.31,3.8,0.003654058257331355
1.32,3.8,0.0035495420480972204
1.33,3.8,0.0034481419409703347
1.34,3.8,0.0033497813703955485
1.35,3.8,0.003254384023625664
1.36,3.8,0.0031618739719424973
1.37,3.8,0.0030721757942611216
1.3800000000000001,3.8,0.002985214692932496
1.3900000000000001,3.8,0.0029009166016096544
1.4000000000000001,3.8,0.002819208285106676
1.41,3.8,0.002740017431249886
1.42,3.8,0.0026632727347545085
1.43,3.8,0.0025889039732326746
1.44,3.8,0.0025168420754710587
1.45,3.8,0.0024470191821689496
1.46,3.8,0.002379368699344014
1.47,3.8,0.002313825344672707
1.48,3.8,0.0022503251870342298
1.49,3.8,0.0021888056795731736
1.5,3.8,0.002129205686582625
1.51,3.8,0.0020714655045565257
1.52,3.8,0.002015526877744865
1.53,3.8,0.0019613330085694798
1.54,3.8,0.0019088285632367788
1.55,3.8,0.0018579596729149837
1.56,3.8,0.00180867393080657
1.57,3.8,0.0017609203854668442
1.58,3.8,0.0017146495306986642
1.59,3.8,0.0016698132923412235
1.6,3.8,0.001626365012267459
1.61,3.8,0.0015842594298894476
1.62,3.8,0.0015434526614523584
1.6300000000000001,3.8,0.0015039021773867994
1.6400000000000001,3.8,0.00146556677798098
1.6500000000000001,3.8,0.0014284065675997082
1.6600000000000001,3.8,0.0013923829276908438
1.67,3.8,0.0013574584887750896
1.68,3.8,0.0013235971016146272
1.69,3.8,0.0012907638077442078
1.7,3.8,0.0012589248095303432
1.71,3.8,0.0012280474398963122
1.72,3.8,0.001198100131867903
1.73,3.8,0.0011690523880517557
1.74,3.8,0.0011408747501632757
1.75,3.8,0.0011135387686930034
1.76,3.8,0.001087016972819737
1.77,3.8,0.0010612828406299795
1.78,3.8,0.001036310769730165
1.79,3.8,0.0010120760482945409
1.8,3.8,0.0009885548266215937
1.81,3.8,0.000965724089214485
1.82,3.8,0.0009435616274513307
1.83,3.8,0.0009220460128623655
1.84,3.8,0.0009011565710434358
1.85,3.8,0.0008808733562128149
1.86,3.8,0.000861177126451717
1.87,3.8,0.0008420493196119232
1.8800000000000001,3.8,0.0008234720299165148
1.8900000000000001,3.8,0.0008054279852479512
1.9000000000000001,3.8,0.0007879005251226914
1.9100000000000001,3.8,0.0007708735793550026
1.92,3.8,0.0007543316474044645
1.93,3.8,0.0007382597783950496
1.94,3.8,0.0007226435517984907
1.95,3.8,0.0007074690587806344
1.96,3.8,0.0006927228841818672
1.97,3.8,0.0006783920891368714
1.98,3.8,0.0006644641943060167
1.99,3.8,0.0006509271637120299
2.0,3.8,0.0006377693891663289
2.0100000000000002,3.8,0.000624979675264424
2.02,3.8,0.0006125472249394295
2.0300000000000002,3.8,0.0006004616255560615
2.04,3.8,0.0005887128355283788
2.05,3.8,0.0005772911714450623
2.06,3.8,0.0005661872956870762
2.07,3.8,0.0005553922045180088
2.08,3.8,0.0005448972166418643
2.09,3.8,0.0005346939621988003
2.1,3.8,0.000524774372189976
2.11,3.8,0.0005151306683132057
2.12,3.8,0.0005057553532024675
2.13,3.8,0.0004966412010476817
2.14,3.8,0.00048778124857896537
2.15,3.8,0.00047916878640772993
2.16,3.8,0.000470797350712444
2.17,3.8,0.0004626607152460752
2.18,3.8,0.00045475288365757593
2.19,3.8,0.0004470680821125859
2.2,3.8,0.0004396007522052916
2.21,3.8,0.00043234554414197545
2.22,3.8,0.0004252973101853728
2.23,3.8,0.0004184510983529072
2.24,3.8,0.00041180214634956464
2.25,3.8,0.00040534587572887856
2.2600000000000002,3.8,0.00039907788626601854
2.27,3.8,0.00039299395053539937
2.2800000000000002,3.8,0.000387090008679289
2.29,3.8,0.00038136216335173936
2.3000000000000003,3.8,0.0003758066748352183
2.31,3.8,0.0003704199563084505
2.32,3.8,0.0003651985692576756
2.33,3.8,0.0003601392190200833
2.34,3.8,0.00035523875044409783
2.35,3.8,0.00035049414365574146
2.36,3.8,0.0003459025099105487
2.37,3.8,0.0003414610875329677
2.38,3.8,0.00033716723791273956
2.39,3.8,0.00033301844154536145
2.4,3.8,0.0003290122941072812
2.41,3.8,0.0003251465025463149
2.42,3.8,0.00032141888115921484
2.43,3.8,0.0003178273476521199
2.44,3.8,0.00031436991915224916
2.45,3.8,0.0003110447081527009
2.46,3.8,0.0003078499183595387
2.47,3.8,0.0003047838404224772
2.48,3.8,0.0003018448475166585
2.49,3.8,0.000299031390745497
2.5,3.8,0.00029634199432774827
2.5100000000000002,3.8,0.0002937752505300576
2.52,3.8,0.0002913298143151712
2.5300000000000002,3.8,0.0002890043976523824
2.54,3.8,0.0002867977634429165
2.5500000000000003,3.8,0.000284708719000951
2.56,3.8,0.00028273610904969745
2.57,3.8,0.0002808788081523907
2.58,3.8,0.00027913571251257055
2.59,3.8,0.0002775057310722599
2.6,3.8,0.00027598777581603414
2.61,3.8,0.00027458075119773397
2.62,3.8,0.00027328354258872485
2.63,3.8,0.00027209500363095543
2.64,3.8,0.0002710139423818611
2.65,3.8,0.0002700391061306557
2.66,3.8,0.00026916916473430745
2.67,3.8,0.0002684026923289977
2.68,3.8,0.000267738147259797
2.69,3.8,0.0002671738500616502
2.7,3.8,0.000266707959317781
2.71,3.8,0.0002663384452186615
2.72,3.8,0.0002660630606316594
2.73,3.8,0.0002658793095233298
2.74,3.8,0.0002657844125699415
2.75,3.8,0.00026577526983297345
2.7600000000000002,3.8,0.00026584842042731585
2.77,3.8,0.0002659999991784585
2.7800000000000002,3.8,0.0002662256903857604
2.79,3.8,0.0002665206789843242
2.8000000000000003,3.8,0.00026687959962348447
2.81,3.8,0.0002672964845362279
2.82,3.8,0.0002677647115474258
2.83,3.8,0.0002682769542379354
2.84,3.8,0.00026882513720155344
2.85,3.8,0.00026940040063027216
2.86,3.8,0.0002699930801833513
2.87,3.8,0.0002705927105488441
2.88,3.8,0.00027118806436984827
2.89,3.8,0.00027176724273153476
2.9,3.8,0.0002723178395612026
2.91,3.8,0.00027282721069313173
2.92,3.8,0.0002732828897772103
2.93,3.8,0.0002736732088223565
2.94,3.8,0.0002739882023712885
2.95,3.8,0.00027422090323833155
2.96,3.8,0.000274369177053169
2.97,3.8,0.0002744382964311839
2.98,3.8,0.0002744445284838284
2.99,3.8,0.0002744201086101668
3.0,3.8,0.0002744201086101668
0.0,3.9,0.0
0.01,3.9,0.0010410837842364305
0.02,3.9,0.002080927696225232
0.03,3.9,0.0031180290436228436
0.04,3.9,0.004150947895830502
0.05,3.9,0.005178245503421925
0.06,3.9,0.006198475396385712
0.07,3.9,0.007210179851893912
0.08,3.9,0.008211887510347439
0.09,3.9,0.009202111221430888
0.1,3.9,0.010179345853237001
0.11,3.9,0.011142066000864474
0.12,3.9,0.012088723625753717
0.13,3.9,0.013017745722714042
0.14,3.9,0.013927532172005583
0.15,3.9,0.014816453997109123
0.16,3.9,0.015682852317057194
0.17,3.9,0.01652503835417059
0.18,3.9,0.017341294929569824
0.19,3.9,0.018129879942975304
0.2,3.9,0.01888903238017495
0.21,3.9,0.01961698140854099
0.22,3.9,0.020311959093662946
0.23,3.9,0.020972217183735088
0.24,3.9,0.021596048249980602
0.25,3.9,0.02218181123368327
0.26,3.9,0.02272796113449413
0.27,3.9,0.023233082194040678
0.28,3.9,0.023695923510910852
0.29,3.9,0.02411543560919952
0.3,3.9,0.02449080612498169
0.31,3.9,0.024821492529555615
0.32,3.9,0.025107249726177283
0.33,3.9,0.025348150474311687
0.34,3.9,0.0255445969238635
0.35000000000000003,3.9,0.025697322063603905
0.36,3.9,0.025807380555426612
0.37,3.9,0.02587612916778309
0.38,3.9,0.025905197753317045
0.39,3.9,0.025896452354208784
0.4,3.9,0.02585195249524325
0.41000000000000003,3.9,0.025773904995496272
0.42,3.9,0.025664616681269768
0.43,3.9,0.025526448231491274
0.44,3.9,0.02536177107182819
0.45,3.9,0.025172928809213315
0.46,3.9,0.02496220422278034
0.47000000000000003,3.9,0.024731792354070584
0.48,3.9,0.024483779811634715
0.49,3.9,0.024220130051523216
0.5,3.9,0.023942674129902367
0.51,3.9,0.023653106248988316
0.52,3.9,0.02335298332511012
0.53,3.9,0.02304372778452022
0.54,3.9,0.022726632822528653
0.55,3.9,0.022402869428308894
0.56,3.9,0.022073494566635224
0.5700000000000001,3.9,0.02173946000664528
0.58,3.9,0.021401621387173164
0.59,3.9,0.021060747201801882
0.6,3.9,0.020717527470432005
0.61,3.9,0.020372581935836836
0.62,3.9,0.020026467682809388
0.63,3.9,0.01967968612453866
0.64,3.9,0.019332689336923396
0.65,3.9,0.018985885748052024
0.66,3.9,0.018639645208651773
0.67,3.9,0.018294303481473605
0.68,3.9,0.017950166194668497
0.6900000000000001,3.9,0.017607512307567817
0.7000000000000001,3.9,0.017266597137829652
0.71,3.9,0.01692765499756663
0.72,3.9,0.016590901483454597
0.73,3.9,0.016256535462452655
0.74,3.9,0.01592474079103689
0.75,3.9,0.015595687801981077
0.76,3.9,0.01526953458897707
0.77,3.9,0.014946428115796278
0.78,3.9,0.014626505173413733
0.79,3.9,0.014309893205512294
0.8,3.9,0.01399671102012605
0.81,3.9,0.013687069402812304
0.8200000000000001,3.9,0.013381071644674888
0.8300000000000001,3.9,0.013078813996771643
0.84,3.9,0.01278038606089423
0.85,3.9,0.01248587112537309
0.86,3.9,0.012195346453425345
0.87,3.9,0.011908883530593935
0.88,3.9,0.011626548277012448
0.89,3.9,0.011348401229504023
0.9,3.9,0.011074497697957347
0.91,3.9,0.010804887899894615
0.92,3.9,0.01053961707671556
0.93,3.9,0.01027872559474391
0.9400000000000001,3.9,0.010022249033865019
0.9500000000000001,3.9,0.009770218266287602
0.96,3.9,0.009522659527685644
0.97,3.9,0.009279594482795295
0.98,3.9,0.0090410402873317
0.99,3.9,0.00880700964790424
1.0,3.9,0.008577510881466755
1.01,3.9,0.0083525479756623
1.02,3.9,0.008132120651288485
1.03,3.9,0.00791622442797993
1.04,3.9,0.007704850694030008
1.05,3.9,0.007497986781180126
1.06,3.9,0.0072956160450626814
1.07,3.9,0.007097717951837068
1.08,3.9,0.006904268171451842
1.09,3.9,0.0067152386778408625
1.1,3.9,0.00653059785622374
1.11,3.9,0.006350310617588333
1.12,3.9,0.006174338520294058
1.1300000000000001,3.9,0.006002639898640913
1.1400000000000001,3.9,0.005835169998153965
1.1500000000000001,3.9,0.005671881117219473
1.16,3.9,0.005512722754636615
1.17,3.9,0.0053576417625633066
1.18,3.9,0.005206582504266701
1.19,3.9,0.005059487016032857
1.2,3.9,0.004916295172529646
1.21,3.9,0.004776944854879941
1.22,3.9,0.0046413721206983935
1.23,3.9,0.0045095113752825645
1.24,3.9,0.0043812955431810335
1.25,3.9,0.004256656239341117
1.26,3.9,0.004135523939067079
1.27,3.9,0.004017828146012661
1.28,3.9,0.003903497557505247
1.29,3.9,0.0037924602264845374
1.3,3.9,0.0036846437194302524
1.31,3.9,0.003579975269660844
1.32,3.9,0.003478381925475408
1.33,3.9,0.0033797906926342114
1.34,3.9,0.0032841286707562924
1.35,3.9,0.003191323183261828
1.36,3.9,0.0031013019005598033
1.37,3.9,0.003013992956225907
1.3800000000000001,3.9,0.002929325055995961
1.3900000000000001,3.9,0.0028472275794448583
1.4000000000000001,3.9,0.002767630674278717
1.41,3.9,0.002690465343233445
1.42,3.9,0.0026156635236068587
1.43,3.9,0.0025431581595077133
1.44,3.9,0.002472883266944887
1.45,3.9,0.002404773991924755
1.46,3.9,0.002338766661738475
1.47,3.9,0.002274798829679919
1.48,3.9,0.0022128093134316843
1.49,3.9,0.002152738227404192
1.5,3.9,0.002094527009301002
1.51,3.9,0.0020381184412253625
1.52,3.9,0.001983456665626848
1.53,3.9,0.0019304871964183777
1.54,3.9,0.001879156925569741
1.55,3.9,0.0018294141255128173
1.56,3.9,0.0017812084476568212
1.57,3.9,0.0017344909173408923
1.58,3.9,0.0016892139255268023
1.59,3.9,0.0016453312175240013
1.6,3.9,0.0016027978790373076
1.61,3.9,0.0015615703198137033
1.62,3.9,0.0015216062551543653
1.6300000000000001,3.9,0.0014828646855372717
1.6400000000000001,3.9,0.0014453058745918124
1.6500000000000001,3.9,0.001408891325648079
1.6600000000000001,3.9,0.0013735837570757845
1.67,3.9,0.001339347076599748
1.68,3.9,0.0013061463547845494
1.69,3.9,0.0012739477978529325
1.7,3.9,0.0012427187199922935
1.71,3.9,0.0012124275152896942
1.72,3.9,0.0011830436294423027
1.73,3.9,0.001154537531343064
1.74,3.9,0.0011268806846600574
1.75,3.9,0.0011000455194926455
1.76,3.9,0.0010740054042116982
1.77,3.9,0.0010487346175424848
1.78,3.9,0.0010242083209745212
1.79,3.9,0.0010004025315368261
1.8,3.9,0.0009772940950120317
1.81,3.9,0.0009548606596162916
1.82,3.9,0.0009330806501975461
1.83,3.9,0.0009119332429722709
1.84,3.9,0.0008913983408382345
1.85,3.9,0.0008714565492670653
1.86,3.9,0.0008520891528168652
1.87,3.9,0.0008332780922548086
1.8800000000000001,3.9,0.0008150059423091785
1.8900000000000001,3.9,0.0007972558900584979
1.9000000000000001,3.9,0.0007800117139528876
1.9100000000000001,3.9,0.0007632577634714167
1.92,3.9,0.0007469789394113294
1.93,3.9,0.0007311606748019828
1.94,3.9,0.0007157889164381549
1.95,3.9,0.0007008501070308686
1.96,3.9,0.0006863311679545088
1.97,3.9,0.0006722194825918171
1.98,3.9,0.0006585028802462455
1.99,3.9,0.0006451696206324304
2.0,3.9,0.0006322083789163048
2.0100000000000002,3.9,0.0006196082312931667
2.02,3.9,0.0006073586410935716
2.0300000000000002,3.9,0.0005954494453999827
2.04,3.9,0.0005838708421599582
2.05,3.9,0.0005726133777802729
2.06,3.9,0.0005616679351882214
2.07,3.9,0.0005510257223428125
2.08,3.9,0.0005406782611903173
2.09,3.9,0.0005306173770358686
2.1,3.9,0.000520835188325775
2.11,3.9,0.000511324096820048
2.12,3.9,0.0005020767781531814
2.13,3.9,0.0004930861727553436
2.14,3.9,0.0004843454771245551
2.15,3.9,0.00047584813543914846
2.16,3.9,0.0004675878315004385
2.17,3.9,0.0004595584809835479
2.18,3.9,0.0004517542239895284
2.19,3.9,0.00044416941788366626
2.2,3.9,0.00043679863041362534
2.21,3.9,0.00042963663308820963
2.22,3.9,0.00042267839480553804
2.23,3.9,0.00041591907572568186
2.24,3.9,0.00040935402136833273
2.25,3.9,0.00040297875692821793
2.2600000000000002,3.9,0.00039678898179333513
2.27,3.9,0.0003907805642606317
2.2800000000000002,3.9,0.00038494953643358596
2.29,3.9,0.00037929208928777096
2.3000000000000003,3.9,0.0003738045679012625
2.31,3.9,0.0003684834668274396
2.32,3.9,0.00036332542560422505
2.33,3.9,0.0003583272243908551
2.34,3.9,0.00035348577971279895
2.35,3.9,0.000348798140306079
2.36,3.9,0.0003442614830403824
2.37,3.9,0.0003398731089251107
2.38,3.9,0.0003356304391653239
2.39,3.9,0.00033153101125579505
2.4,3.9,0.0003275724751042156
2.41,3.9,0.0003237525891630742
2.42,3.9,0.00032006921654564565
2.43,3.9,0.0003165203211174323
2.44,3.9,0.00031310396353405356
2.45,3.9,0.0003098182972090443
2.46,3.9,0.00030666156417659505
2.47,3.9,0.0003036320908382314
2.48,3.9,0.00030072828355252683
2.49,3.9,0.00029794862404365397
2.5,3.9,0.0002952916645929258
2.5100000000000002,3.9,0.0002927560229717626
2.52,3.9,0.0002903403770891
2.5300000000000002,3.9,0.0002880434592994541
2.54,3.9,0.0002858640503271872
2.5500000000000003,3.9,0.0002838009727469783
2.56,3.9,0.0002818530839830418
2.57,3.9,0.0002800192687447799
2.58,3.9,0.0002782984308386822
2.59,3.9,0.0002766894842852399
2.6,3.9,0.0002751913436520853
2.61,3.9,0.00027380291352026016
2.62,3.9,0.000272523076991125
2.63,3.9,0.0002713506831140858
2.64,3.9,0.00027028453312921404
2.65,3.9,0.000269323365408613
2.66,3.9,0.0002684658389512678
2.67,3.9,0.0002677105152910763
2.68,3.9,0.0002670558386665527
2.69,3.9,0.000266500114298317
2.7,3.9,0.00026604148460044095
2.71,3.9,0.00026567790316370883
2.72,3.9,0.00026540710633209585
2.73,3.9,0.0002652265822213681
2.74,3.9,0.00026513353703182306
2.75,3.9,0.0002651248585455357
2.7600000000000002,3.9,0.000265197076746329
2.77,3.9,0.00026534632157803917
2.7800000000000002,3.9,0.00026556827797373045
2.79,3.9,0.000265858138459689
2.8000000000000003,3.9,0.00026621055387546216
2.81,3.9,0.0002666195830869114
2.82,3.9,0.000267078643058105
2.83,3.9,0.0002675804612969092
2.84,3.9,0.00026811703360855
2.85,3.9,0.00026867959137255815
2.86,3.9,0.00026925858426258734
2.87,3.9,0.00026984368675101237
2.88,3.9,0.0002704238399688548
2.89,3.9,0.00027098734495880483
2.9,3.9,0.00027152202944971833
2.91,3.9,0.0002720155185743172
2.92,3.9,0.0002724556512472455
2.93,3.9,0.0002728310993501391
2.94,3.9,0.00027313226782960337
2.95,3.9,0.0002733525824186834
2.96,3.9,0.0002734903105540073
2.97,3.9,0.00027355111404625077
2.98,3.9,0.00027355160415260183
2.99,3.9,0.0002735242678603567
3.0,3.9,0.0002735242678603567
0.0,4.0,0.0
0.01,4.0,0.0010197110703150727
0.02,4.0,0.0020382042449133397
0.03,4.0,0.003054002596034481
0.04,4.0,0.004065690394617576
0.05,4.0,0.00507185229535049
0.06,4.0,0.00607106432504823
0.07,4.0,0.007061890139008701
0.08,4.0,0.008042878381832
0.09,4.0,0.009012560246210685
0.1,4.0,0.009969446968483727
0.11,4.0,0.010912027204485501
0.12,4.0,0.0118387643281093
0.13,4.0,0.012748093766315203
0.14,4.0,0.013638420551561174
0.15,4.0,0.014508117343651874
0.16,4.0,0.015355523249338563
0.17,4.0,0.016178943847560363
0.18,4.0,0.01697665290556848
0.19,4.0,0.01774689633769162
0.2,4.0,0.018487899002280178
0.21,4.0,0.01919787493868827
0.22,4.0,0.019875041598667275
0.23,4.0,0.020517638509371362
0.24,4.0,0.02112395060581234
0.25,4.0,0.021692336184022047
0.26,4.0,0.02222125905834091
0.27,4.0,0.02270932407788723
0.28,4.0,0.023155314704723803
0.29,4.0,0.02355823093020474
0.3,4.0,0.023917325466068964
0.31,4.0,0.024232135953054387
0.32,4.0,0.0245025109314149
0.33,4.0,0.024728627542558494
0.34,4.0,0.024910999376922635
0.35000000000000003,4.0,0.02505047351509618
0.36,4.0,0.025148216561992266
0.37,4.0,0.025205690262408948
0.38,4.0,0.02522461801885927
0.39,4.0,0.02520694422667199
0.4,4.0,0.025154788736530955
0.41000000000000003,4.0,0.025070398921146462
0.42,4.0,0.02495610176350043
0.43,4.0,0.024814258130601435
0.44,4.0,0.024647221000520178
0.45,4.0,0.024457298932517513
0.46,4.0,0.02424672557028611
0.47000000000000003,4.0,0.02401763549752794
0.48,4.0,0.023772046360194567
0.49,4.0,0.02351184685222436
0.5,4.0,0.023238789938717357
0.51,4.0,0.02295449055807011
0.52,4.0,0.022660426990779574
0.53,4.0,0.022357945091380584
0.54,4.0,0.022048264634139676
0.55,4.0,0.021732487106484243
0.56,4.0,0.021411604382817
0.5700000000000001,4.0,0.02108650781440936
0.58,4.0,0.020757997370522193
0.59,4.0,0.020426790556629968
0.6,4.0,0.02009353091461024
0.61,4.0,0.019758795975898392
0.62,4.0,0.019423104592009445
0.63,4.0,0.019086923608360493
0.64,4.0,0.018750673878420644
0.65,4.0,0.018414735637431914
0.66,4.0,0.018079453269923086
0.67,4.0,0.017745139514505025
0.68,4.0,0.0174120791542568
0.6900000000000001,4.0,0.017080532242652442
0.7000000000000001,4.0,0.01675073691427691
0.71,4.0,0.016422911827354118
0.72,4.0,0.016097258281920945
0.73,4.0,0.01577396205375476
0.74,4.0,0.015453194980253363
0.75,4.0,0.015135116330542965
0.76,4.0,0.014819873988365834
0.77,4.0,0.014507605472793283
0.78,4.0,0.014198438818645697
0.79,4.0,0.013892493335623275
0.8,4.0,0.013589880262629967
0.81,4.0,0.013290703331543328
0.8200000000000001,4.0,0.012995059252744731
0.8300000000000001,4.0,0.012703038133051753
0.84,4.0,0.012414723835260726
0.85,4.0,0.012130194287265104
0.86,4.0,0.011849521747674646
0.87,4.0,0.011572773033955768
0.88,4.0,0.011300009718369195
0.89,4.0,0.011031288296314327
0.9,4.0,0.010766660331165124
0.91,4.0,0.010506172579197514
0.92,4.0,0.010249867097811031
0.93,4.0,0.00999778133991956
0.9400000000000001,4.0,0.0097499482370813
0.9500000000000001,4.0,0.009506396273690387
0.96,4.0,0.009267149554302963
0.97,4.0,0.009032227866000027
0.98,4.0,0.008801646737498541
0.99,4.0,0.008575417496552124
1.0,4.0,0.008353547327038876
1.01,4.0,0.008136039326984174
1.02,4.0,0.007922892568635017
1.03,4.0,0.007714102161577434
1.04,4.0,0.0075096593197419665
1.05,4.0,0.007309551433041933
1.06,4.0,0.007113762144261395
1.07,4.0,0.006922271431682769
1.08,4.0,0.006735055697834274
1.09,4.0,0.006552087864632726
1.1,4.0,0.006373337475063652
1.11,4.0,0.006198770801464351
1.12,4.0,0.006028350960344389
1.1300000000000001,4.0,0.005862038033590444
1.1400000000000001,4.0,0.005699789195822748
1.1500000000000001,4.0,0.0055415588475609175
1.16,4.0,0.005387298753797552
1.17,4.0,0.005236958187498042
1.18,4.0,0.005090484077481493
1.19,4.0,0.004947821160092313
1.2,4.0,0.004808912134015813
1.21,4.0,0.004673697817554486
1.22,4.0,0.004542117307682571
1.23,4.0,0.0044141081401394226
1.24,4.0,0.004289606449850828
1.25,4.0,0.0041685471309488445
1.26,4.0,0.004050863995687191
1.27,4.0,0.003936489931541861
1.28,4.0,0.003825357055855446
1.29,4.0,0.003717396867366546
1.3,4.0,0.0036125403940503796
1.31,4.0,0.0035107183367063667
1.32,4.0,0.003411861207805139
1.33,4.0,0.0033158994651297157
1.34,4.0,0.0032227636398232417
1.35,4.0,0.003132384458497063
1.36,4.0,0.0030446929591191924
1.37,4.0,0.0029596206004442985
1.3800000000000001,4.0,0.0028770993648213707
1.3900000000000001,4.0,0.002797061854251347
1.4000000000000001,4.0,0.002719441379622404
1.41,4.0,0.0026441720431094363
1.42,4.0,0.0025711888137562354
1.43,4.0,0.0025004275963086643
1.44,4.0,0.002431825293405806
1.45,4.0,0.002365319861277344
1.46,4.0,0.002300850359104866
1.47,4.0,0.0022383569922629462
1.48,4.0,0.002177781149653863
1.49,4.0,0.002119065435392789
1.5,4.0,0.0020621536950856494
1.51,4.0,0.0020069910369867514
1.52,4.0,0.0019535238483069095
1.53,4.0,0.0019016998069772428
1.54,4.0,0.0018514678891399644
1.55,4.0,0.0018027783726799653
1.56,4.0,0.001755582837068061
1.57,4.0,0.0017098341598141104
1.58,4.0,0.0016654865098111678
1.59,4.0,0.0016224953378397528
1.6,4.0,0.0015808173645041708
1.61,4.0,0.0015404105658544177
1.62,4.0,0.0015012341569381863
1.6300000000000001,4.0,0.0014632485735149965
1.6400000000000001,4.0,0.0014264154521608427
1.6500000000000001,4.0,0.0013906976089661756
1.6600000000000001,4.0,0.0013560590170307676
1.67,4.0,0.0013224647829370142
1.68,4.0,0.0012898811223721243
1.69,4.0,0.001258275335062777
1.7,4.0,0.0012276157791732349
1.71,4.0,0.0011978718452930123
1.72,4.0,0.0011690139301506522
1.73,4.0,0.0011410134101607732
1.74,4.0,0.0011138426149119255
1.75,4.0,0.001087474800674499
1.76,4.0,0.0010618841240403213
1.77,4.0,0.0010370456157416494
1.78,4.0,0.0010129351547358092
1.79,4.0,0.0009895294425952793
1.8,4.0,0.0009668059782760006
1.81,4.0,0.0009447430332894365
1.82,4.0,0.0009233196273292317
1.83,4.0,0.0009025155043763132
1.84,4.0,0.0008823111093218566
1.85,4.0,0.0008626875651141921
1.86,4.0,0.0008436266504663172
1.87,4.0,0.0008251107781158231
1.8800000000000001,4.0,0.0008071229736620037
1.8900000000000001,4.0,0.0007896468549899512
1.9000000000000001,4.0,0.0007726666122757658
1.9100000000000001,4.0,0.0007561669885754006
1.92,4.0,0.0007401332610046764
1.93,4.0,0.0007245512224952998
1.94,4.0,0.0007094071641289939
1.95,4.0,0.0006946878580492621
1.96,4.0,0.0006803805409261115
1.97,4.0,0.0006664728979842336
1.98,4.0,0.0006529530475649376
1.99,4.0,0.0006398095262283699
2.0,4.0,0.0006270312743747236
2.0100000000000002,4.0,0.000614607622374589
2.02,4.0,0.0006025282771933562
2.0300000000000002,4.0,0.0005907833095017045
2.04,4.0,0.0005793631412577489
2.05,4.0,0.0005682585337433294
2.06,4.0,0.0005574605760453166
2.07,4.0,0.0005469606739624825
2.08,4.0,0.0005367505393365422
2.09,4.0,0.0005268221797803752
2.1,4.0,0.0005171678887962997
2.11,4.0,0.000507780236267287
2.12,4.0,0.0004986520593202049
2.13,4.0,0.000489776453533046
2.14,4.0,0.0004811467644765875
2.15,4.0,0.0004727565795834583
2.16,4.0,0.00046459972033277607
2.17,4.0,0.0004566702347293818
2.18,4.0,0.0004489623900734428
2.19,4.0,0.000441470666004325
2.2,4.0,0.000434189747812098
2.21,4.0,0.0004271145199987075
2.22,4.0,0.0004202400600805131
2.23,4.0,0.0004135616326238385
2.24,4.0,0.000407074683495429
2.25,4.0,0.00040077483432371435
2.2600000000000002,4.0,0.00039465787715365535
2.27,4.0,0.0003887197692904393
2.2800000000000002,4.0,0.0003829566283177933
2.29,4.0,0.00037736472727666954
2.3000000000000003,4.0,0.0003719404900005562
2.31,4.0,0.00036668048658706554
2.32,4.0,0.0003615814289990213
2.33,4.0,0.0003566401667860407
2.34,4.0,0.00035185368290760694
2.35,4.0,0.0003472190896496675
2.36,4.0,0.00034273362461565847
2.37,4.0,0.00033839464679126193
2.38,4.0,0.00033419963265507224
2.39,4.0,0.0003301461723229411
2.4,4.0,0.0003262319657128966
2.41,4.0,0.00032245481871679104
2.42,4.0,0.0003188126393497185
2.43,4.0,0.00031530343386915335
2.44,4.0,0.0003119253028379979
2.45,4.0,0.00030867643711058153
2.46,4.0,0.0003055551137122314
2.47,4.0,0.0003025596915966658
2.48,4.0,0.0002996886072448436
2.49,4.0,0.000296940370078811
2.5,4.0,0.00029431355765562663
2.5100000000000002,4.0,0.0002918068106007868
2.52,4.0,0.0002894188272564425
2.5300000000000002,4.0,0.0002871483579886977
2.54,4.0,0.0002849941991118529
2.5500000000000003,4.0,0.0002829551863695153
2.56,4.0,0.0002810301879378866
2.57,4.0,0.0002792180968699335
2.58,4.0,0.0002775178229222163
2.59,4.0,0.0002759282836925123
2.6,4.0,0.00027444839498493864
2.61,4.0,0.00027307706032199966
2.62,4.0,0.00027181315951035033
2.63,4.0,0.00027065553614556123
2.64,4.0,0.0002696029839577337
2.65,4.0,0.0002686542318808559
2.66,4.0,0.0002678079277072743
2.67,4.0,0.0002670626201921369
2.68,4.0,0.0002664167394642504
2.69,4.0,0.00026586857559508803
2.7,4.0,0.0002654162551602033
2.71,4.0,0.0002650577156407718
2.72,4.0,0.0002647906774940781
2.73,4.0,0.0002646126137564677
2.74,4.0,0.00026452071703716594
2.75,4.0,0.00026451186381122686
2.7600000000000002,4.0,0.00026458257596082723
2.77,4.0,0.00026472897959510424
2.7800000000000002,4.0,0.00026494676129535386
2.79,4.0,0.00026523112210634836
2.8000000000000003,4.0,0.00026557672982332765
2.81,4.0,0.0002659776704679816
2.82,4.0,0.0002664274003250468
2.83,4.0,0.00026691870055792053
2.84,4.0,0.00026744363732969577
2.85,4.0,0.0002679935316282859
2.86,4.0,0.00026855894467663066
2.87,4.0,0.0002691296872096464
2.88,4.0,0.00026969486408308076
2.89,4.0,0.0002702429701124882
2.9,4.0,0.00027076205904555655
2.91,4.0,0.0002712400157796376
2.92,4.0,0.00027166497310584993
2.93,4.0,0.00027202592951254084
2.94,4.0,0.00027231364530895
2.95,4.0,0.0002725219226221676
2.96,4.0,0.0002726494132614446
2.97,4.0,0.00027270215086331684
