fn,rho0,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,kd
1636,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1637,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1638,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1639,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1640,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1641,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1642,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1643,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1644,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1645,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1646,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1647,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1648,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1649,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1650,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1651,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1652,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1653,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1654,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1655,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1656,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,5.0
1657,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1658,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1659,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1660,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1661,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1662,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1663,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1664,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1665,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1666,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1667,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1668,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,5.0
1669,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1670,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1671,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1672,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1673,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1674,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1675,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1676,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1677,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1678,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1679,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
1680,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,5.0
